target_time_seconds,duration_seconds,lane_index,role,strength
192.7372,0.0000,4,drums,0.8032
192.9114,0.0000,2,vocals,0.2139
192.9810,0.0000,4,drums,0.5857
193.0971,0.0000,3,vocals,0.2860
193.2132,0.0000,0,drums,1.1869
193.3526,0.0000,2,vocals,0.4206
193.4454,0.0000,4,drums,0.7235
193.6776,0.0000,1,drums,1.1324
193.9098,0.0000,3,drums,0.8025
194.0608,0.0000,0,drums,0.0909
194.1537,0.0000,4,drums,0.9798
194.3859,0.0000,2,drums,0.7322
194.5252,0.0000,0,drums,0.4813
194.6180,0.0000,4,drums,0.6766
194.7574,0.0000,1,drums,0.8780
194.8502,0.0000,3,drums,0.4497
194.9199,0.0000,0,vocals,0.3781
194.9896,0.0000,2,drums,0.9055
195.0941,0.0000,4,drums,0.7173
195.2334,0.0000,2,drums,0.4443
195.3263,0.0000,0,drums,0.5466
195.3959,0.0000,2,vocals,0.2432
195.4656,0.0000,4,drums,0.1200
195.5468,0.0000,1,vocals,0.1739
